CourseId,Title,Category,Total_enrollment,Total_Completions,completion_rate
COR1297,Questionnaire Design for Social Surveys,Psychology,1513,1389,91.80436219431593
COR1298,Cybersecurity Compliance Framework & System Administration,Security,2067,1334,64.53797774552491
COR1299,Introduction to Integrative Nursing,Patient Care,2759,2687,97.39035882566147
COR1300,Cloud Computing Law: Data Protection and Cybersecurity,Law,4829,2951,61.10996065437979
COR1301, Advanced Topics in Derivative Pricing,Finance,3660,3093,84.50819672131148
COR1302,Molecular Evolution (Bioinformatics IV),Health Informatics,2167,1791,82.64882325796032
COR1303,Introduction to Mobile Development,Mobile and Web Development,3655,2445,66.89466484268127
COR1304,World Design for Video Games,Music and Art,995,525,52.76381909547738
COR1305,Physics 102 - Electric Potential and DC Circuits,Physics and Astronomy,4683,4068,86.86739269698911
COR1306,Why Smart Executives Fail: Common Mistakes & Warning Signs,Leadership and Management,4685,4669,99.65848452508004
COR1307,"FinTech: Foundations, Payments, and Regulations",Business Essentials,2542,2457,96.65617623918175
COR1308,Taking Safety and Quality Improvement Work to the Next Level (Patient Safety VII),Patient Care,2531,1765,69.73528249703675
COR1309,Managing Change when Moving to Google Cloud,Cloud Computing,1043,596,57.14285714285714
COR1310,Implementación del Marketing Mix Proyecto Capstone,Marketing,1454,1077,74.07152682255847
COR1311,Guitar for Beginners,Music and Art,253,222,87.74703557312253
COR1312,Algebra: Elementary to Advanced - Polynomials and Roots,Math and Logic,4727,3211,67.92891897609478
COR1313,Essential Google Cloud Infrastructure: Core Services,Cloud Computing,2123,2023,95.2896844088554
COR1314,Differential Equations for Engineers,Math and Logic,2982,1644,55.13078470824949
COR1315,Natural Creativity,Design and Product,4238,4137,97.61680037753658
COR1316,Coaching Practices,Leadership and Management,2613,1865,71.3738997321087
COR1317,Digital Marketing Capstone,Marketing,3554,2381,66.99493528418682
COR1318,Fundamentals of Graphic Design,Music and Art,4005,2590,64.66916354556804
COR1319,Working with Data,Mobile and Web Development,2551,2150,84.28067424539395
COR1320,The Growth Mindset,Business Essentials,4199,4038,96.16575375089307
COR1321,"Surveillance Systems: Analysis, Dissemination, and Special Systems",Public Health,840,772,91.9047619047619
COR1322,Applied Data Science Capstone,Data Analysis,4337,2394,55.199446622089
COR1323,Introduction to R Programming for Data Science,Data Analysis,2474,1867,75.46483427647534
COR1324,Creating Toolpaths for a CNC Lathe,Mechanical Engineering,3228,2642,81.84634448574968
COR1325,Retail Digital Supply Chain,Business Strategy,1800,1536,85.33333333333334
COR1326,Foundations of Public Health Practice: The Public Health Approach,Public Health,3951,3700,93.64717792963808
COR1327,Country Level Economics: Macroeconomic Variables and Markets,Finance,3136,2349,74.90433673469387
COR1328,Introduction to Biology: Ecology,Environmental Science and Sustainability,3725,1948,52.29530201342282
COR1329,Guitar for Beginners,Music and Art,4164,2600,62.43996157540826
COR1330,Healthcare Marketplace Capstone,Finance,821,698,85.01827040194885
COR1331,Programming with JavaScript,Mobile and Web Development,185,125,67.56756756756756
COR1332,Object Oriented Programming in Java,Software Development,2476,2080,84.00646203554119
COR1333,The Art of Music Production,Music and Art,3658,2623,71.70585019136139
COR1334,Wharton Business Foundations Capstone,Business Essentials,4863,3378,69.46329426280074
COR1335,Major and Principal Gifts,Business Strategy,1208,688,56.95364238410596
COR1336,Six Sigma and the Organization (Advanced),Leadership and Management,4455,3982,89.38271604938272
COR1337,Annual Campaigns: Building a Case for Support,Business Strategy,892,609,68.27354260089686
COR1338,Google Cloud Fundamentals: Core Infrastructure,Cloud Computing,3604,1815,50.3607103218646
COR1339,Introduction to Corporate Finance,Finance,4824,4354,90.25704809286898
COR1340,Marketing: Customer Needs and Wants,Business Strategy,1409,1287,91.34137686302341
COR1341,Finance of Mergers and Acquisitions: Designing an M&A Deal,Finance,3727,2576,69.11725248188891
COR1342,International B2B (Business to Business) Marketing,Marketing,1324,1223,92.37160120845923
COR1343,Google Slides en Español,Cloud Computing,711,552,77.63713080168776
COR1344,Federal Taxation II: Property Transactions of Business Owners and Shareholders,Business Essentials,2050,1886,92.0
COR1345,Genomic Data Science and Clustering (Bioinformatics V),Health Informatics,1626,927,57.01107011070111
COR1346,Songwriting: Writing the Music,Music and Art,2878,2757,95.7956914523975
COR1347,Supply Chain Operations,Business Strategy,609,592,97.20853858784893
COR1348,Six Sigma Advanced Improve and Control Phases,Leadership and Management,2308,1172,50.77989601386482
COR1349,Architecting with Google Kubernetes Engine: Workloads,Software Development,720,466,64.72222222222223
COR1350,Data Science as a Field,Data Analysis,495,392,79.1919191919192
COR1351,Network Analysis in Systems Biology,Basic Science,605,533,88.09917355371901
COR1352,Advanced Interviewing Techniques,Learning English,1130,1118,98.93805309734513
COR1353,Bring Your Story to Life – Video Post-Production,Personal Development,4123,3662,88.81882124666505
COR1354,IoT Networking,Computer Security and Networks,3196,1647,51.533166458072586
COR1355,Agile Planning for Software Products,Software Development,1661,1379,83.02227573750753
COR1356,Healthcare Data Literacy,Health Informatics,1652,1382,83.65617433414043
COR1357,Understanding Financial Markets,Finance,3427,2380,69.44849722789613
COR1358,Applying Data Analytics in Marketing,Marketing,3896,3176,81.51950718685832
COR1359,Statistics for Data Science with Python,Probability and Statistics,1308,667,50.99388379204893
COR1360,Managing an Agile Team,Design and Product,3714,2775,74.7172859450727
COR1361,"Excel/VBA for Creative Problem Solving, Part 2",Algorithms,4828,2486,51.49130074565037
COR1362,Developing Data Models with LookML,Data Analysis,561,494,88.05704099821747
COR1363,Teach English Now! Capstone Project 2,Learning English,499,326,65.33066132264528
COR1925,Applying Data Analytics in Accounting,Business Strategy,4145,2843,68.58866103739444
COR1364,Human Factors in AI,Machine Learning,3506,3377,96.32059326868226
COR1365,Input and Interaction,Design and Product,4294,3356,78.15556590591522
COR1366,Six Sigma Advanced Define and Measure Phases,Leadership and Management,644,582,90.37267080745342
COR1367,Robotics: Estimation and Learning,Mechanical Engineering,4757,3294,69.24532268236283
COR1368,Networking in Google Cloud: Hybrid Connectivity and Network Management,Networking,2378,1310,55.08830950378469
COR1369,Intro to International Marketing,Marketing,1701,1351,79.42386831275721
COR1370,Artificial Intelligence: An Overview,Algorithms,1164,998,85.73883161512028
COR1371,Getting Started with Git and GitHub,Software Development,152,87,57.23684210526315
COR1372,Understanding TikTok and Its Users,Marketing,1150,628,54.608695652173914
COR1373,Essential Design Principles for Tableau,Data Analysis,613,354,57.74877650897226
COR1374,Effective Compliance Programs,Business Essentials,2460,2198,89.34959349593497
COR1375,Customising your models with TensorFlow 2,Machine Learning,2532,1734,68.48341232227489
COR1926,Motion Planning for Self-Driving Cars,Software Development,614,539,87.78501628664495
COR1376,Healthcare Marketplace,Finance,1978,1330,67.23963599595551
COR1377,"Excel/VBA for Creative Problem Solving, Part 3 (Projects)",Algorithms,790,491,62.151898734177216
COR1378,Supply Chain Management Strategy,Business Strategy,183,98,53.551912568306015
COR1379,Accounting Analysis I: The Role of Accounting as an Information System,Business Essentials,678,399,58.849557522123895
COR1380,Teaching Popular Music in the Classroom,Education,4822,2432,50.43550394027374
COR1381,Managing Employee Performance,Business Essentials,4220,2226,52.74881516587677
COR1382,Design your own trading strategy – Culminating Project,Finance,3292,2658,80.74119076549209
COR1383,Digital Media and Marketing Principles,Marketing,2670,1932,72.35955056179775
COR1384,Introduction to Game Design,Music and Art,4740,4132,87.17299578059071
COR1385,Finding Mutations in DNA and Proteins (Bioinformatics VI),Health Informatics,3752,1889,50.346481876332625
COR1386,Experimental Methods in Systems Biology,Research,4945,4339,87.74519716885743
COR1927,Electric Power Systems,Electrical Engineering,2253,1524,67.64314247669773
COR1387,Supporting Families and Caregivers,Patient Care,2249,1509,67.0964873277012
COR1388,Introduction to Hardware and Operating Systems,Support and Operations,1724,918,53.24825986078886
COR1389,Introduction to Business Analytics with R,Business Essentials,542,454,83.76383763837639
COR1390,Probability Theory: Foundation for Data Science,Probability and Statistics,2028,1775,87.52465483234714
COR1391,Data Analysis with Python,Data Analysis,4487,2286,50.94718074437263
COR1392,ESG Impact: Investor Perspective,Finance,4260,2647,62.136150234741784
COR1393,Prediction Models with Sports Data,Data Analysis,1247,873,70.00801924619086
COR1394,Planning your Client's Wealth over a 5-year Horizon,Finance,1313,984,74.94287890327494
COR1395,Market Risk Management: Frameworks & Strategies,Finance,2860,2628,91.8881118881119
COR1396,Ethical Issues in Data Science,Data Analysis,2420,1350,55.78512396694215
COR1397,Easing Physical Symptoms: It's Not Just Hospice Anymore,Patient Care,103,60,58.252427184466015
COR1398,Arranging for Songwriters,Music and Art,243,189,77.77777777777779
COR1399,Web Application Technologies and Django,Mobile and Web Development,3946,2384,60.41561074505829
COR1400,Solving Problems with Creative and Critical Thinking,Personal Development,4588,3256,70.96774193548387
COR1401,Sales Force Management,Leadership and Management,3281,3225,98.29320329167936
COR1402,"Professional development: Improve yourself, always",Leadership and Management,3445,1916,55.61683599419448
COR1403,Financial Accounting Fundamentals,Business Essentials,1488,1485,99.79838709677419
COR1404,Business Transformation with Google Cloud,Business Strategy,1185,1154,97.38396624472574
COR1405,Lessons on Wisdom: Personal Leadership for Your Life,Leadership and Management,3805,3594,94.45466491458608
COR1406,Robotics: Computational Motion Planning,Mechanical Engineering,899,472,52.502780867630705
COR1407,The Role of Global Capital Markets,Finance,247,239,96.76113360323887
COR1408,Marketing on TikTok,Marketing,843,429,50.88967971530249
COR1409,Identifying Patient Populations,Data Analysis,2316,2250,97.15025906735751
COR1410,Fitting Statistical Models to Data with Python,Probability and Statistics,1919,1675,87.28504429390307
COR1411,Positive Psychology: Martin E. P. Seligman’s Visionary Science,Psychology,2168,1142,52.67527675276753
COR1412,Digitalisation in Space Research,Mechanical Engineering,967,692,71.56153050672181
COR1413,Perspective-Taking,Personal Development,4703,2723,57.89921326812673
COR1414,Drug Discovery ,Healthcare Management,4643,3174,68.36097350850743
COR1415,Battery Pack Balancing and Power Estimation,Electrical Engineering,203,136,66.99507389162561
COR1416,Social Marketing Capstone Project,Marketing,1741,1322,75.93337162550259
COR1417,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",Music and Art,1515,1069,70.56105610561056
COR1418,The Define Phase for the 6 σ Black Belt,Business Essentials,4637,4388,94.63014880310546
COR1419,Capstone: Your Story,Music and Art,2295,1883,82.0479302832244
COR1420,SEL for Students: A Path to Social Emotional Well-Being,Education,3171,2707,85.36739198990855
COR1928,Comparative Health Systems,Public Health,1757,1068,60.7854297097325
COR1421,Applied Machine Learning in Python,Data Analysis,4634,4306,92.921881743634
COR1422,Overview of Advanced Methods of Reinforcement Learning in Finance,Algorithms,3072,2021,65.78776041666666
COR1423,Teach English Now! Foundational Principles,Education,1064,544,51.127819548872175
COR1424,Statistical Inference for Estimation in Data Science,Probability and Statistics,832,619,74.39903846153845
COR1425,Statistical Inference and Hypothesis Testing in Data Science Applications,Probability and Statistics,1112,1062,95.50359712230215
COR1426,Cryptography,Computer Security and Networks,2144,1455,67.86380597014924
COR1427,Information Design,Design and Product,2394,1709,71.38680033416875
COR1428,Fashion Systems,Business Strategy,2169,1905,87.82849239280775
COR1429,"Data Warehouse Concepts, Design, and Data Integration",Design and Product,1382,1289,93.27062228654125
COR1430,"Developing AR/VR/MR/XR Apps with WebXR, Unity & Unreal",Design and Product,2309,2153,93.24382849718494
COR1431,Brand Identity and Strategy,Marketing,4670,2937,62.890792291220556
COR1432,"Conjunctions, Connectives, and Adverb Clauses",Learning English,736,639,86.82065217391305
COR1433,Introduction to CSS3,Mobile and Web Development,3588,3422,95.37346711259754
COR1434,Software Development Processes and Methodologies,Software Development,4911,4367,88.92282630828751
COR1435,Introduction to Machine Learning in Sports Analytics,Data Analysis,4692,2593,55.26427962489343
COR1436,Understanding and Visualizing Data with Python,Data Analysis,311,244,78.45659163987139
COR1437,Managing Talent,Leadership and Management,3514,1771,50.39840637450199
