CourseID,title,short_intro,category,total_enrollments,completion_rate,total_completions,skills
COR1052,Decentralized Finance (DeFi) Infrastructure,Question positive pass writer drug area. Crime often health here agree sing mission.,Finance,4055,0.5743526510480887,2329,"['Project Management', 'Python', 'Excel', 'Agile Development']"
COR1053,Machine Learning Algorithms with R in Business Analytics,Role size value member.,Leadership and Management,2592,0.7129629629629629,1847,"['Software Development', 'Problem Solving']"
COR1054,FinTech Risk Management,Top success thank detail.,Business Essentials,2312,0.6102941176470589,1411,"['Software Development', 'Project Management', 'Python', 'Communication']"
COR1055,Google Docs,Small factor week them always. National positive its operation entire plan.,Cloud Computing,1254,0.7926634768740032,994,"['Creativity', 'Problem Solving', 'Software Development']"
COR1056,Startup Valuation Methods,Civil town occur detail Congress kitchen.,Finance,2335,0.6192719486081371,1446,"['Collaboration', 'Critical Thinking', 'Software Development']"
COR1057,Research Instruments and Research Hypotheses,Face degree avoid until tax they.,Marketing,3228,0.7939900867410161,2563,"['Creativity', 'Excel', 'Agile Development', 'Critical Thinking']"
COR1058,C Programming: Getting Started - 1,Oil ball may research.,Software Development,4373,0.5593414132174709,2446,"['Excel', 'Software Development', 'Data Analysis', 'Problem Solving']"
COR1059,Algebra: Elementary to Advanced - Functions & Applications,Only east son rest question it into.,Math and Logic,1632,0.5287990196078431,863,"['Project Management', 'Collaboration']"
COR1060,Build personal resilience,By business trial financial. Nothing make always quality.,Leadership and Management,359,0.9916434540389972,356,"['Data Analysis', 'Communication']"
COR1061,Google Drive,Agreement during me number east policy. Civil paper democratic unit audience risk.,Cloud Computing,1876,0.8512793176972282,1597,"['Problem Solving', 'Collaboration']"
COR1062,Supply Chain Planning,Rich partner if push national professional. Democratic than himself more.,Business Strategy,4596,0.5807223672758921,2669,"['Excel', 'Communication', 'Collaboration', 'Data Analysis']"
COR1063,Cyber Attack Countermeasures,Participant method mouth million long easy teacher.,Computer Security and Networks,4905,0.6075433231396534,2980,"['Excel', 'Agile Development', 'Critical Thinking']"
COR1064,Foundations of Business Strategy,Prevent plant painting. Special into heart southern war fact way.,Business Strategy,4979,0.6057441253263708,3016,"['Financial Modeling', 'Data Analysis']"
COR1065,Intermediate Grammar Project,Cut popular full certainly staff professor.,Learning English,4984,0.5547752808988764,2765,"['Data Analysis', 'Excel']"
COR1066,Data Structures,Ever wife debate factor approach money degree.,Algorithms,219,0.7168949771689498,157,"['Communication', 'Data Analysis']"
COR1067,JSON and Natural Language Processing in PostgreSQL,Oil least medical wife heavy large identify. According example project industry.,Software Development,2580,0.6713178294573643,1731,"['Collaboration', 'Python']"
COR1068,Positive Psychology: Applications and Interventions,Evening full teach follow defense after gun.,Psychology,1956,0.5153374233128835,1008,"['Financial Modeling', 'Agile Development']"
COR1069,Data Science in Real Life,Nearly present past collection church wide itself.,Data Analysis,1323,0.5744520030234316,760,"['Collaboration', 'Project Management', 'Data Analysis', 'Financial Modeling']"
COR1070,Simple Regression Analysis in Public Health ,Early against yard wrong oil similar start.,Public Health,4650,0.9208602150537636,4282,"['Communication', 'Problem Solving', 'Data Analysis']"
COR1071,Managing Cybersecurity Incidents and Disasters,Seven should finish animal. Put management dark.,Security,1645,0.8753799392097265,1440,"['Critical Thinking', 'Financial Modeling', 'Creativity']"
COR1072,Digital Fashion Industry,Around begin should three business practice hand. Room face yourself beat.,Business Strategy,2407,0.8230162027420025,1981,"['Software Development', 'Critical Thinking', 'Financial Modeling', 'Excel']"
COR1073,Salesforce Capstone: Organization Integration,Return agree face treatment. How hotel financial partner speak structure.,Business Essentials,554,0.8303249097472925,460,"['Critical Thinking', 'Python', 'Agile Development']"
COR1074,Advanced Application Management with Red Hat OpenShift,Guess million or deal win improve.,Cloud Computing,2241,0.893351182507809,2002,"['Software Development', 'Problem Solving', 'Excel', 'Collaboration']"
COR1075,International Marketing & Cross Industry Growth Capstone Project  ,Conference keep tonight arm cell level.,Marketing,2981,0.7900033545790003,2355,"['Data Analysis', 'Communication', 'Excel', 'Creativity']"
COR1076,Project Planning and Execution,Fund other dog oil record condition let. Evidence under news service.,Leadership and Management,2853,0.6645636172450052,1896,"['Agile Development', 'Critical Thinking', 'Python', 'Creativity']"
COR1077,Value-Based Care: Introduction to Value-Based Care and the U.S. Healthcare System,Grow small poor dream notice while citizen. How his at one.,Patient Care,4857,0.7667284331892115,3724,"['Agile Development', 'Creativity', 'Critical Thinking']"
COR1078,Patent Law,Sea true enjoy rule institution middle. Affect will management act he box indicate.,Law,1062,0.6120527306967984,650,"['Critical Thinking', 'Excel']"
COR1079,Meeting Investors' Goals,Go visit through law cause him explain. Care close imagine minute benefit good.,Finance,3665,0.5566166439290586,2039,"['Problem Solving', 'Critical Thinking', 'Agile Development', 'Data Analysis']"
COR1080,Fundraising and Development Foundations,Voice election simple economy policy prepare side.,Business Strategy,4980,0.5002008032128514,2491,"['Communication', 'Python', 'Software Development']"
COR1081,Clinical Data Models and Data Quality Assessments,Break provide suddenly above dinner.,Data Analysis,3135,0.8963317384370016,2810,"['Data Analysis', 'Python', 'Project Management', 'Collaboration']"
COR1082,Combinatorics and Probability,Right pretty trouble within usually few.,Algorithms,4644,0.7344961240310077,3411,"['Collaboration', 'Agile Development', 'Communication', 'Creativity']"
COR1083,Graph Analytics for Big Data,When card thus. Evidence upon successful suddenly while that.,Data Analysis,3661,0.5528544113630156,2024,"['Data Analysis', 'Creativity', 'Critical Thinking']"
COR1084,La gestión de los riesgos y la administración de los cambios en el proyecto,Lay man training television.,Leadership and Management,4270,0.9763466042154568,4169,"['Creativity', 'Financial Modeling', 'Excel', 'Python']"
COR1085,Natural Language Processing with Probabilistic Models,Debate south sea low claim economy which.,Machine Learning,3006,0.6393878908848969,1922,"['Communication', 'Excel']"
COR1086,Robotics: Aerial Robotics,Way cold common either include.,Mechanical Engineering,2913,0.8365945760384483,2437,"['Problem Solving', 'Critical Thinking', 'Financial Modeling', 'Project Management']"
COR1087,Introduction to Java and Object-Oriented Programming,Level action president us.,Software Development,4216,0.6653225806451613,2805,"['Collaboration', 'Problem Solving', 'Data Analysis']"
COR1088,"Credential Access, discovery, lateral movement & collection",Side prove apply would. Perhaps sea show them deal part new about.,Security,4065,0.8543665436654366,3473,"['Creativity', 'Data Analysis', 'Critical Thinking', 'Problem Solving']"
COR1089,SQL for Data Science Capstone Project,Stay send win physical here detail yard official. Unit country yard.,Data Analysis,697,0.9827833572453372,685,"['Data Analysis', 'Problem Solving', 'Critical Thinking', 'Software Development']"
COR1090,"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",Chair actually six stand culture everyone. Culture six risk executive until drug worker.,Health Informatics,2428,0.8904448105436573,2162,"['Excel', 'Collaboration', 'Financial Modeling']"
COR1091,Introduction to Systems Biology,Decide sort yes free she many.,Basic Science,1204,0.7549833887043189,909,"['Data Analysis', 'Software Development']"
COR1092,Linux Server Management and Security,Trial station letter deep gun.,Security,446,0.6883408071748879,307,"['Creativity', 'Data Analysis', 'Agile Development', 'Collaboration']"
COR1093,A Blueprint for Success – Your Video Pre-Production,Age new bag life.,Personal Development,1435,0.8369337979094077,1201,"['Creativity', 'Software Development', 'Problem Solving', 'Excel']"
COR1094,Leading Organizations,Realize alone fast.,Leadership and Management,4386,0.6728226174190607,2951,"['Python', 'Excel']"
COR1095,Applied Text Mining in Python,Six suggest bill economy form. Either mission turn they.,Data Analysis,2712,0.9933628318584072,2694,"['Financial Modeling', 'Creativity', 'Project Management', 'Python']"
COR1096,Launch Strategy: 5 Steps to Capstone Experience,Law lead accept expert force. Might quality woman out gun black most.,Entrepreneurship,3978,0.6015585721468074,2393,"['Software Development', 'Critical Thinking', 'Financial Modeling', 'Python']"
COR1097,Google Cloud Fundamentals: Core Infrastructure,Common order threat but information where. Again laugh responsibility area show.,Cloud Computing,802,0.5224438902743143,419,"['Collaboration', 'Data Analysis']"
COR1098,3D Printing Hardware,Stop process poor. Population ago music them.,Entrepreneurship,1372,0.7405247813411079,1016,"['Project Management', 'Excel', 'Python', 'Communication']"
COR1099,Design Thinking: Ideas to Action,Include full artist story lay. Stop table ball.,Business Strategy,1226,0.9143556280587276,1121,"['Python', 'Financial Modeling', 'Excel']"
COR1100,Construction Scheduling,Through least since establish.,Business Strategy,4309,0.5620793687630541,2422,"['Collaboration', 'Agile Development']"
COR1101,Introduction to User Experience Principles and Processes,Include form treatment apply.,Design and Product,2910,0.693127147766323,2017,"['Excel', 'Data Analysis', 'Financial Modeling']"
COR1102,Explore Core Data Concepts in Microsoft Azure,Purpose back specific under news over until. Policy play more total future research.,Data Management,183,0.9344262295081968,171,"['Communication', 'Agile Development']"
COR1103,Computational Methods in Pricing and Model Calibration,Position same ahead force.,Finance,3561,0.8812131423757371,3138,"['Critical Thinking', 'Project Management', 'Software Development', 'Excel']"
COR1104,Google Meet,Business sister happy effect.,Cloud Computing,387,0.6744186046511628,261,"['Problem Solving', 'Project Management']"
COR1105,Fundamentals of Finance,Off past focus term partner.,Finance,1796,0.6943207126948775,1247,"['Financial Modeling', 'Critical Thinking']"
COR1106,"Sustainable Business: Big Issues, Big Changes",Organization actually too bank perform money. Amount military clearly anything specific much.,Leadership and Management,420,0.7571428571428571,318,"['Communication', 'Financial Modeling', 'Agile Development', 'Problem Solving']"
COR1107,Software Product Management Capstone,Quality red start natural onto sea writer.,Design and Product,2350,0.7536170212765958,1771,"['Excel', 'Project Management']"
COR1108,Strategic Procurement and Sourcing Conclusions,Impact type now. Mrs medical woman economic world south.,Leadership and Management,1292,0.5503095975232198,711,"['Agile Development', 'Excel']"
COR1109,Data Visualization with Advanced Excel,Southern property buy door artist shake the. About second idea.,Data Analysis,1451,0.6829772570640937,991,"['Problem Solving', 'Agile Development']"
